assay_ID,block,date,plate_ID,External_Treatment,genotype,Selective_marker,stock,coculture_strain,coculture_ID,genotype2,Media,LB_perc,GlcMedia,Mut_to_WT_ratio,glucose,N0_ul,N0_CFU_nx,N0,N0_coculture,N0_gen_to_co_ratio,Nt1_CFU_nx,Nt2_CFU_nx,Nt3_CFU_nx,Nt1_CFU,Nt2_CFU,Nt3_CFU,N0_CFU,Nt1_nx,Nt2_nx,Nt3_nx,Nt1,Nt2,Nt3,environment,CI_range_coculture_strain,CI_range_genotype,fluctuation_volume_t0,culture_volume_final,coculture,D_gen_nx,D_gen_all,D_genotype,D_coculture_strain,D_total,generations,generations_coculture_strain,incubation_mins,m_coculture_strain,m_genotype,m_lower_genotype,m_upper_genotype,mut_fitness_genotype,FlanWarnings,m_lower_coculture_strain,m_upper_coculture_strain,mutation_rate_coculture_strain,mutation_rate_gen_all,mutation_rate_gen_allL,mutation_rate_gen_allU,mutation_rate_gen_nx,mutation_rate_gen_nxL,mutation_rate_gen_nxU,mutation_rate_genotype,mutation_rate_genotype_lower,mutation_rate_genotype_upper,Mutations_per_generation,N_cultures,Nt_gen_all,Nt_gen_nx,Nt_genotype,Nt_coculture_strain,Nt_CV,Nt_dilution_nx,Nt_dilution,Nt_N0_ratio,Nt_SD,Nt_total,sd_m_coculture_strain,sd_m_genotype,Sel_CFU1,Sel_CFU10,Sel_CFU11,Sel_CFU12,Sel_CFU13,Sel_CFU14,Sel_CFU15,Sel_CFU16,Sel_CFU17,Sel_CFU18,Sel_CFU2,Sel_CFU3,Sel_CFU4,Sel_CFU5,Sel_CFU6,Sel_CFU7,Sel_CFU8,Sel_CFU9,Treatment,Weight0,Weight24,Abs_670_res,Abs_670_res1,Abs_670_res2,Abs_670_res3,Abs_670_res4,Layout,MutationFrequency,Oxygen,Notes,w_relative,Experimentor,N0_rep1,N0_rep2,N0_rep3,D_perc_gen,N0_mean_of_3,T_format
RG27_22.5hpxN1_ancestorControl174166666.666667,RG27,03/10/2022,RG27_2,Control,ancestor,rif,ancestor1,hpxN1,hpxN1_ancestor,ancestor1_hpxN1,DM,2.5,n,124,0,1250,NA,45,NA,NA,0,0,0,60,71,74,45,0,0,0,180000000,213554687.5,222578125,2.5,NA,0,1250,1203.125,y,0,85416666.67,171000000,3333333.333,174166666.7,22.12294771,10.4574701,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,102766927.1,0,206000000,NA,0.088075464,10000,100000,4567418.981,18100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN1+Controln,246.71,242.21,NA,NA,NA,NA,NA,RG27,NA,+,NA,2.115516228,RG,NA,NA,NA,98.0861244,NA,BW25113 + hpx (D87Y) LB
RG27_22.5hpxN1_noneControl69166666.6666667,RG27,03/10/2022,RG27_2,Control,hpx,rif,hpxN1,none,hpxN1_none,hpxN1_none,DM,2.5,n,NA,0,10,25,1750,NA,NA,19,20,21,19,28,36,14,57148437.5,60156250,63164062.5,57100000,84218750,108281250,2.5,NA,7.915534716,1250,1203.125,n,50000000,59583333.33,69200000,0,69166666.67,15.53722093,NA,1440,NA,0.374916486,0.045566341,0.704266632,0.657478781,NA,NA,NA,NA,5.229967515,0.635636177,9.824298854,6.232377956,0.757466444,11.70728947,4.505333462,0.547566104,8.46310082,0.024130215,16,71686197.92,60156250,83200000,NA,0.250995984,100000,100000,47552.08333,20900000,NA,NA,0.224835807,2,0,2,0,0,0,0,96,0,0,0,0,1,0,0,4,NA,NA,hpxN1_none+Controln,246.71,242.21,NA,NA,NA,NA,NA,RG27,78.86089814,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87Y) LB
RG28_12.5ancestor1_noneControl156666666.666667,RG28,05/10/2022,RG28_1,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,2.5,n,NA,0,10,NA,4375,NA,NA,NA,NA,NA,57,52,79,35,NA,NA,NA,174000000,158979166.7,241526041.7,2.5,NA,26.20896665,1250,1222.916667,n,NA,156666666.7,157000000,0,156666666.7,15.41838181,NA,1440,NA,4.179149406,1.668457805,6.689841006,1.674905915,NA,NA,NA,NA,21.81295134,8.708468011,34.91743466,NA,NA,NA,21.81295134,8.708468011,34.91743466,0.271049806,17,191590277.8,NA,192000000,NA,0.187155448,100000,100000,43792.06349,35900000,NA,NA,0.466180728,5,6,6,5,3,4,26,14,8,3,8,2,4,11,6,29,25,NA,ancestor1_none+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,50.6595766,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 LB
RG28_12.5hpxN6_noneControl44166666.6666667,RG28,05/10/2022,RG28_1,Control,hpx,rif,hpxN6,none,hpxN6_none,hpxN6_none,DM,2.5,n,NA,0,10,25,3500,NA,NA,17,17,14,14,21,18,28,51973958.33,51973958.33,42802083.33,42800000,64203125,55031250,2.5,NA,11.29985006,1250,1222.916667,n,40000000,42083333.33,44200000,0,44166666.67,13.91364151,NA,1440,NA,0.321978998,0.016814384,0.627143612,29.29692708,NA,NA,NA,NA,6.256342972,0.326718681,12.18596726,6.582194169,0.343735279,12.82065306,5.961232455,0.311307423,11.61115749,0.023141246,15,51464409.72,48916666.67,54000000,NA,0.162308024,100000,100000,15432.04365,8770000,NA,NA,0.221338079,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,NA,NA,NA,hpxN6_none+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,6.171450612,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87G) LB
RG28_12.5hpxN1_noneControl44166666.6666667,RG28,05/10/2022,RG28_1,Control,hpx,rif,hpxN1,none,hpxN1_none,hpxN1_none,DM,2.5,n,NA,0,10,22,3250,NA,NA,25,17,14,14,21,18,26,76432291.67,51973958.33,42802083.33,42800000,64203125,55031250,2.5,NA,8.554484861,1250,1222.916667,n,46666666.67,45416666.67,44200000,0,44166666.67,14.02055671,NA,1440,NA,0.226662098,0,0.462046143,3.260361552,NA,NA,NA,NA,4.081001782,0,8.319040323,3.971689235,0,8.096208886,4.196501833,0,8.554484861,0.016166412,16,55540798.61,57069444.44,54000000,NA,0.162308024,100000,100000,16619.12393,8770000,NA,NA,0.19187591,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,NA,NA,hpxN1_none+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,5.785734949,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87Y) LB
RG28_15hpxN6_ancestorControl249166666.666667,RG28,05/10/2022,RG28_1,Control,hpx,rif,hpxN6,ancestor,hpxN6_ancestor,hpxN6_ancestor,DM,5,n,124,0,10.08,15,2356.150794,NA,NA,12,15,17,2,3,3,19,3668750,4585937.5,5197395.833,6110000,9171875,9171875,5,NA,55.98385638,1250,1222.916667,y,36666666.67,21666666.67,6670000,242500000,249166666.7,11.7566441,22.82180751,1440,NA,0.221040427,0,0.45642394,1.567550598,NA,NA,NA,NA,34.98359238,0,72.23723404,49.29506199,0,101.7888298,27.1122841,0,55.98385638,0.01880132,16,6318402.778,4484027.778,8150000,NA,0.176776695,10000,100000,3460.210526,1440000,NA,NA,0.190363941,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,hpxN6_ancestor+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,53.66269165,+,NA,0.51514956,RG,NA,NA,NA,2.675585284,NA,hpx (D87G) + BW25113 LB
RG28_15hpxN6_ancestorControl249166666.666667,RG28,05/10/2022,RG28_1,Control,ancestor,rif,ancestor1,hpxN6,hpxN6_ancestor,ancestor1_hpxN6,DM,5,n,124,0,1250,NA,40,NA,NA,NA,NA,NA,94,94,103,40,NA,NA,NA,287000000,287385416.7,314901041.7,5,NA,0,1250,1222.916667,y,NA,242500000,243000000,6666666.667,249166666.7,22.82180751,11.7566441,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,296557291.7,NA,297000000,NA,0.043738564,10000,100000,7413932.292,13000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN6+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,NA,+,NA,1.941183837,RG,NA,NA,NA,97.32441472,NA,BW25113 + hpx (D87G) LB
RG28_12.5hpxN1_ancestorControl151666666.666667,RG28,05/10/2022,RG28_1,Control,hpx,rif,hpxN1,ancestor,hpxN1_ancestor,hpxN1_ancestor,DM,2.5,n,124,0,10.08,24,2976.190476,NA,NA,16,8,6,1,0,1,24,4891666.667,2445833.333,1834375,3060000,0,3057291.667,2.5,NA,221.382379,1250,1222.916667,y,25000000,13333333.33,1670000,150000000,151666666.7,9.419609114,22.24125999,1440,NA,0.216058179,0,0.451220335,1.356193649,NA,NA,NA,NA,84.8037555,0,177.1059032,70.66979625,0,147.5882527,106.0046944,0,221.382379,0.022937064,16,2547743.056,3057291.667,2040000,NA,0.707106781,10000,100000,684.8333333,1440000,NA,NA,0.18900177,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,NA,NA,hpxN1_ancestor+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,245.3151618,+,NA,0.423519581,RG,NA,NA,NA,1.098901099,NA,hpx (D87Y) + BW25113 LB
RG28_12.5hpxN1_ancestorControl151666666.666667,RG28,05/10/2022,RG28_1,Control,ancestor,rif,ancestor1,hpxN1,hpxN1_ancestor,ancestor1_hpxN1,DM,2.5,n,124,0,1250,NA,37,NA,NA,NA,NA,NA,48,64,68,37,NA,NA,NA,147000000,195666666.7,207895833.3,2.5,NA,0,1250,1222.916667,y,NA,150000000,150000000,1666666.667,151666666.7,22.24125999,9.419609114,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,183437500,NA,183000000,NA,0.14401646,10000,100000,4957770.27,26400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN1+Controln,245.21,242.61,NA,NA,NA,NA,NA,RG28,NA,+,NA,2.361165917,RG,NA,NA,NA,98.9010989,NA,BW25113 + hpx (D87Y) LB
RG28_25ancestor1_noneControl279166666.666667,RG28,05/10/2022,RG28_2,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,5,n,NA,0,10,NA,7375,NA,NA,NA,NA,NA,122,105,108,59,NA,NA,NA,371000000,319375000,328500000,5,NA,18.74104389,1250,1216.666667,n,NA,279166666.7,279000000,0,279166666.7,15.49105808,NA,1440,NA,6.433900532,3.251176724,9.61662434,1.294087789,NA,NA,NA,NA,18.94258182,9.572059871,28.31310376,NA,NA,NA,18.94258182,9.572059871,28.31310376,0.41532996,17,339652777.8,NA,340000000,NA,0.066346599,100000,100000,46054.61394,22500000,NA,NA,0.534048926,8,26,51,8,8,176,16,6,6,9,26,7,21,10,16,29,26,NA,ancestor1_none+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,77.76107376,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 LB
RG28_25hpxN6_noneControl125000000,RG28,05/10/2022,RG28_2,Control,hpx,rif,hpxN6,none,hpxN6_none,hpxN6_none,DM,5,n,NA,0,10,19,2250,NA,NA,NA,48,32,NA,53,47,18,NA,146000000,97333333.33,NA,161208333.3,142958333.3,5,NA,13.51131709,1250,1216.666667,n,100000000,112500000,125000000,0,125000000,16.04457753,NA,1440,NA,2.171990791,1.144567721,3.199413862,2.625607844,NA,NA,NA,NA,15.86842587,8.362138603,23.37471315,17.85197911,9.407405928,26.29655229,14.28158329,7.525924743,21.03724183,0.135372264,16,136875000,121666666.7,152000000,NA,NA,100000,100000,67592.59259,NA,NA,NA,0.391008646,0,3,4,5,12,6,2,6,2,7,1,2,0,2,1,2,NA,NA,hpxN6_none+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,22.60273973,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87G) LB
RG28_25hpxN1_noneControl107500000,RG28,05/10/2022,RG28_2,Control,hpx,rif,hpxN1,none,hpxN1_none,hpxN1_none,DM,5,n,NA,0,10,16,2625,NA,NA,46,40,23,48,38,NA,21,139916666.7,121666666.7,69958333.33,146000000,115583333.3,NA,5,NA,16.90196122,1250,1216.666667,n,90833333.33,97500000,108000000,0,107500000,15.60459367,NA,1440,NA,2.561523552,1.456205713,3.666841392,2.379256222,NA,NA,NA,NA,21.5934546,12.27570675,30.91120246,23.17829531,13.17667605,33.17991457,19.58476115,11.13378054,28.03574176,0.164151891,16,118625000,110513888.9,131000000,NA,NA,100000,100000,49825.39683,NA,NA,NA,0.411863285,12,10,3,3,2,4,8,6,2,0,3,5,0,2,1,7,NA,NA,hpxN1_none+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,32.49442498,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87Y) LB
RG28_22.5hpxN6_ancestorControl151666666.666667,RG28,05/10/2022,RG28_2,Control,hpx,rif,hpxN6,ancestor,hpxN6_ancestor,hpxN6_ancestor,DM,2.5,n,124,0,10.08,22,3100.198413,NA,NA,7,7,4,2,0,2,25,2129166.667,2129166.667,1216666.667,6080000,0,6083333.333,2.5,NA,141.0846869,1250,1216.666667,y,15000000,9166666.667,3330000,148333333.3,151666666.7,10.35332329,22.29791854,1440,NA,0.066116261,0,0.572176786,0.730880225,NA,NA,NA,NA,22.48639959,0,194.5995681,36.22808823,0,313.5215265,16.3026397,0,141.0846869,0.006385994,16,2940277.778,1825000,4060000,NA,0.707106781,10000,100000,1308.16,2870000,NA,NA,0.130158702,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,hpxN6_ancestor+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,61.64383562,+,NA,0.464317926,RG,NA,NA,NA,2.197802198,NA,hpx (D87G) + BW25113 LB
RG28_22.5hpxN6_ancestorControl151666666.666667,RG28,05/10/2022,RG28_2,Control,ancestor,rif,ancestor1,hpxN6,hpxN6_ancestor,ancestor1_hpxN6,DM,2.5,n,124,0,1250,NA,35,NA,NA,NA,NA,NA,63,50,65,35,NA,NA,NA,192000000,152083333.3,197708333.3,2.5,NA,0,1250,1216.666667,y,NA,148333333.3,148000000,3333333.333,151666666.7,22.29791854,10.35332329,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,180472222.2,NA,180000000,NA,0.1120783,10000,100000,5156349.206,20200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN6+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,NA,+,NA,2.153696732,RG,NA,NA,NA,97.8021978,NA,BW25113 + hpx (D87G) LB
RG28_25hpxN1_ancestorControl253333333.333333,RG28,05/10/2022,RG28_2,Control,hpx,rif,hpxN1,ancestor,hpxN1_ancestor,hpxN1_ancestor,DM,5,n,124,0,10.08,20,2976.190476,NA,NA,21,10,25,2,3,1,24,6387500,3041666.667,7604166.667,6080000,9125000,3041666.667,5,NA,53.37191942,1250,1216.666667,y,46666666.67,25833333.33,5000000,248333333.3,253333333.3,10.99717948,23.58567415,1440,NA,0.139479991,0,0.324679176,3.543863069,NA,NA,NA,NA,23.71884585,0,55.21233043,24.56594749,0,57.18419937,22.92821766,0,53.37191942,0.012683251,16,5880555.556,5677777.778,6080000,NA,0.40824829,10000,100000,2044,2480000,NA,NA,0.164663503,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,hpxN1_ancestor+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,30.82191781,+,NA,0.466265217,RG,NA,NA,NA,1.973684211,NA,hpx (D87Y) + BW25113 LB
RG28_25hpxN1_ancestorControl253333333.333333,RG28,05/10/2022,RG28_2,Control,ancestor,rif,ancestor1,hpxN1,hpxN1_ancestor,ancestor1_hpxN1,DM,5,n,124,0,1250,NA,24,NA,NA,NA,NA,NA,93,88,117,24,NA,NA,NA,283000000,267666666.7,355875000,5,NA,0,1250,1216.666667,y,NA,248333333.3,248000000,5000000,253333333.3,23.58567415,10.99717948,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,302138888.9,NA,302000000,NA,0.12742844,10000,100000,12589120.37,38500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN1+Controln,246.96,243.76,NA,NA,NA,NA,NA,RG28,NA,+,NA,2.14470212,RG,NA,NA,NA,98.02631579,NA,BW25113 + hpx (D87Y) LB
RG29_15ancestor1_noneControl282222222.25,RG29,10/10/2022,RG29_1,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,5,n,NA,0,10,NA,4708.75,NA,NA,NA,NA,NA,116.6666667,108,114,37.67,NA,NA,NA,359000000,332100000,350550000,5,NA,21.79220846,1250,1230,n,NA,282222222.3,282000000,0,282222222.3,16.16978625,NA,1440,NA,4.352850231,0.570449249,8.135251213,0.98997724,NA,NA,NA,NA,12.53941876,1.643314527,23.43552299,NA,NA,NA,12.53941876,1.643314527,23.43552299,0.269196523,17,347133333.4,NA,347000000,NA,0.032105328,100000,100000,73720.90966,11100000,NA,NA,0.472199313,9,186,18,11,10,6,5,14,7,180,13,4,8,7,7,6,708,NA,ancestor1_none+Controln,245.91,243.99,NA,NA,NA,NA,NA,RG29,203.1767191,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 LB
RG29_12.5hpxN1_ancestorControl159166666.669167,RG29,10/10/2022,RG29_1,Control,hpx,rif,hpxN1,ancestor,hpxN1_ancestor,hpxN1_ancestor,DM,2.5,n,124,0,10.08,22,1984.126984,NA,NA,4,6,8,1.333333333,1,3,16,1230000,1845000,2460000,4100000,3075000,9225000,2.5,NA,104.0049745,1250,1230,y,15000000,9722222.222,4440000,154722222.2,159166666.7,11.42794133,22.29431013,1440,NA,0.062500002,0,0.568560527,10,Initialization of 'fitness' with 'GF'-method has failed.,NA,NA,NA,17.09596597,0,155.5214571,33.87533998,0,308.1628873,11.43292724,0,104.0049745,0.005469052,16,3655833.333,1845000,5470000,NA,0.492125492,10000,100000,2755.2,2690000,NA,NA,0.127872839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,hpxN1_ancestor+Controln,245.91,243.99,NA,NA,NA,NA,NA,RG29,11.43292683,+,NA,0.512594526,RG,NA,NA,NA,2.792321117,NA,hpx (D87Y) + BW25113 LB
RG29_12.5hpxN1_ancestorControl159166666.669167,RG29,10/10/2022,RG29_1,Control,ancestor,rif,ancestor1,hpxN1,hpxN1_ancestor,ancestor1_hpxN1,DM,2.5,n,124,0,1250,NA,37,NA,NA,NA,NA,NA,64.66666667,72,49,37,NA,NA,NA,199000000,221400000,150675000,2.5,NA,0,1250,1230,y,NA,154722222.2,155000000,4444444.444,159166666.7,22.29431013,11.42794133,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,190308333.3,NA,190000000,NA,0.155002784,10000,100000,5143468.469,29500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN1+Controln,245.91,243.99,NA,NA,NA,NA,NA,RG29,NA,+,NA,1.950859694,RG,NA,NA,NA,97.20767888,NA,BW25113 + hpx (D87Y) LB
RG29_15hpxN6_ancestorControl238055555.555833,RG29,10/10/2022,RG29_1,Control,hpx,rif,hpxN6,ancestor,hpxN6_ancestor,hpxN6_ancestor,DM,5,n,124,0,10.08,16,2604.166667,NA,NA,14,19,16,1.666666667,2,1,21,4305000,5842500,4920000,5130000,6150000,3075000,5,NA,92.32533466,1250,1230,y,40833333.33,22361111.11,3890000,234166666.7,238055555.6,10.84297883,NA,1440,NA,0.206238754,0,0.441622851,1.609283662,NA,NA,NA,NA,42.06450321,0,90.07349723,41.06296742,0,87.92889016,43.11611579,0,92.32533466,0.019020488,16,4902916.667,5022500,4780000,NA,0.267261242,10000,100000,1836.8,1280000,NA,NA,0.186252767,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,hpxN6_ancestor+Controln,245.91,243.99,NA,NA,NA,NA,NA,RG29,91.46341463,+,NA,NA,RG,NA,NA,NA,1.633605601,NA,hpx (D87G) + BW25113 LB
RG29_12.5hpxN6_noneControl47777777.775,RG29,10/10/2022,RG29_1,Control,hpx,rif,hpxN6,none,hpxN6_none,hpxN6_none,DM,2.5,n,NA,0,10,16,2333.75,NA,NA,15,14,16,19.33333333,20,18,18.67,46125000,43050000,49200000,59400000,61500000,55350000,2.5,NA,9.606471171,1250,1230,n,37500000,42638888.89,47800000,0,47777777.78,14.62006043,NA,1440,NA,0.307991043,0.025720898,0.590261187,1.278179152,NA,NA,NA,NA,5.872555036,0.490427865,11.25468221,6.677312577,0.557634647,12.79699051,5.240913942,0.437678356,10.04414953,0.021066332,16,52445833.33,46125000,58800000,NA,0.043507644,100000,100000,25181.21764,2560000,NA,NA,0.211332161,0,0,2,0,0,3,0,0,6,0,0,0,1,0,0,0,NA,NA,hpxN6_none+Controln,245.91,243.99,NA,NA,NA,NA,NA,RG29,12.76233693,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87G) LB
RG29_12.5hpxN1_noneControl39722222.225,RG29,10/10/2022,RG29_1,Control,hpx,rif,hpxN1,none,hpxN1_none,hpxN1_none,DM,2.5,n,NA,0,10,24,2041.25,NA,NA,24,15,13,16.66666667,12,19,16.33,73800000,46125000,39975000,51300000,36900000,58425000,2.5,NA,9.235278902,1250,1230,n,43333333.33,41527777.78,39700000,0,39722222.23,14.54686414,NA,1440,NA,0.216058179,0,0.451220335,1.356193649,NA,NA,NA,NA,4.229868912,0,8.833745037,4.053624374,0,8.465672327,4.422135681,0,9.235278902,0.01485256,16,51079166.67,53300000,48900000,NA,0.183158054,100000,100000,23935.49704,8950000,NA,NA,0.18900177,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,NA,NA,hpxN1_none+Controln,245.91,243.99,NA,NA,NA,NA,NA,RG29,10.23366877,+,NA,NA,RG,NA,NA,NA,100,NA,hpx (D87Y) LB
RG29_22.5ancestor1_noneControl132500000,RG29,10/10/2022,RG29_2,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,2.5,n,NA,0,10,NA,6000,NA,NA,NA,NA,NA,58,48,53,48,NA,NA,NA,176000000,145687500,160863281.3,2.5,NA,35.07963046,1250,1214.0625,n,NA,132500000,133000000,0,132500000,14.71051303,NA,1440,NA,6.531587487,3.710075257,9.353099717,1.918445772,NA,NA,NA,NA,40.60334612,23.06353089,58.14316135,NA,NA,NA,40.60334612,23.06353089,58.14316135,0.444008137,17,160863281.3,NA,161000000,NA,0.077027979,100000,100000,26810.54688,12400000,NA,NA,0.536589949,7,13,10,16,6,10,5,19,13,50,5,15,7,14,9,29,6,NA,ancestor1_none+Controln,246.55,243.1,NA,NA,NA,NA,NA,RG29,85.56773041,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 LB
RG29_25hpxN1_ancestorControl252777777.775,RG29,10/10/2022,RG29_2,Control,hpx,rif,hpxN1,ancestor,hpxN1_ancestor,hpxN1_ancestor,DM,5,n,124,0,10.08,21,1860.119048,NA,NA,23,15,33,3,0,5,15,6980859.375,4552734.375,10016015.63,9110000,0,15175781.25,5,NA,70.24686048,1250,1214.0625,y,59166666.67,32916666.67,6670000,246111111.1,252777777.8,12.08719762,22.86917503,1440,NA,0.062500002,0,0.568560527,10,Initialization of 'fitness' with 'GF'-method has failed.,NA,NA,NA,8.182260134,0,74.43375945,8.700854086,0,79.15139209,7.722008001,0,70.24686048,0.00517076,16,7638476.563,7183203.125,8090000,NA,0.77055175,10000,100000,4351.2,6240000,NA,NA,0.127872839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,hpxN1_ancestor+Controln,246.55,243.1,NA,NA,NA,NA,NA,RG29,7.722007722,+,NA,0.52853667,RG,NA,NA,NA,2.637362637,NA,hpx (D87Y) + BW25113 LB
RG29_25hpxN1_ancestorControl252777777.775,RG29,10/10/2022,RG29_2,Control,ancestor,rif,ancestor1,hpxN1,hpxN1_ancestor,ancestor1_hpxN1,DM,5,n,124,0,1250,NA,39,NA,NA,NA,NA,NA,96.33333333,101,98,39,NA,NA,NA,292000000,306550781.3,297445312.5,5,NA,0,1250,1214.0625,y,NA,246111111.1,246000000,6666666.667,252777777.8,22.86917503,12.08719762,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,298794270.8,NA,299000000,NA,0.019614162,10000,100000,7661391.56,5860000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN1+Controln,246.55,243.1,NA,NA,NA,NA,NA,RG29,NA,+,NA,1.89201631,RG,NA,NA,NA,97.36263736,NA,BW25113 + hpx (D87Y) LB
RG29_22.5hpxN6_ancestorControl169444444.444167,RG29,10/10/2022,RG29_2,Control,hpx,rif,hpxN6,ancestor,hpxN6_ancestor,hpxN6_ancestor,DM,2.5,n,124,0,10.08,13,2232.142857,NA,NA,6,1,4,1.333333333,0,1,18,1821093.75,303515.625,1214062.5,4050000,0,3035156.25,2.5,NA,190.8156762,1250,1214.0625,y,9166666.667,5555555.555,1940000,167500000,169444444.4,10.04655563,22.10757545,1440,NA,0.215070346,0,0.450454194,0.22714562,NA,NA,NA,NA,123.8325339,0,259.3611133,193.2538029,0,404.7605253,91.10536425,0,190.8156762,0.021407371,16,1736783.854,1112890.625,2360000,NA,0.728431359,10000,100000,1057.583333,1720000,NA,NA,0.188729142,0,0,0,0,0,0,0,0,13,0,0,0,180,300,0,0,NA,NA,hpxN6_ancestor+Controln,246.55,243.1,NA,NA,NA,NA,NA,RG29,13052.39934,+,NA,0.454439504,RG,NA,NA,NA,1.147540983,NA,hpx (D87G) + BW25113 LB
RG29_22.5hpxN6_ancestorControl169444444.444167,RG29,10/10/2022,RG29_2,Control,ancestor,rif,ancestor1,hpxN6,hpxN6_ancestor,ancestor1_hpxN6,DM,2.5,n,124,0,1250,NA,45,NA,NA,NA,NA,NA,68,74,59,45,NA,NA,NA,206000000,224601562.5,179074218.8,2.5,NA,0,1250,1214.0625,y,NA,167500000,168000000,1944444.444,169444444.4,22.10757545,10.04655563,1440,NA,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,203355468.8,NA,203000000,NA,0.092006179,10000,100000,4519010.417,18700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_hpxN6+Controln,246.55,243.1,NA,NA,NA,NA,NA,RG29,NA,+,NA,2.200512919,RG,NA,NA,NA,98.85245902,NA,BW25113 + hpx (D87G) LB
